"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","480","Создание заказа","tests.api","Sun Feb 22 10:29:26 UTC 2026","passed","Sun Feb 22 10:29:26 UTC 2026","TestOrderPositive","test_order","",""
"","17","Удаление существующего продукта","tests.api","Sun Feb 22 10:29:41 UTC 2026","passed","Sun Feb 22 10:29:41 UTC 2026","TestProductPositive","test_product","",""
"","1115","Создание пользователя с валидными данными","tests.api","Sun Feb 22 10:29:47 UTC 2026","passed","Sun Feb 22 10:29:48 UTC 2026","TestUserPositive","test_user","",""
"","483","Удаление единицы продукта из корзины","tests.api","Sun Feb 22 10:29:33 UTC 2026","passed","Sun Feb 22 10:29:33 UTC 2026","TestCartPositive","test_cart","",""
"","12","Удаление корзины","tests.api","Sun Feb 22 10:29:24 UTC 2026","passed","Sun Feb 22 10:29:24 UTC 2026","TestCartPositive","test_cart","",""
"","489","Обновление данных существующего пользователя","tests.api","Sun Feb 22 10:29:51 UTC 2026","passed","Sun Feb 22 10:29:51 UTC 2026","TestUserPositive","test_user","",""
"","23","Частичное обновление существующего продукта","tests.api","Sun Feb 22 10:29:38 UTC 2026","passed","Sun Feb 22 10:29:38 UTC 2026","TestProductPositive","test_product","",""
"","489","Получение списка продуктов","tests.api","Sun Feb 22 10:29:46 UTC 2026","passed","Sun Feb 22 10:29:46 UTC 2026","TestProductPositive","test_product","",""
"","248","Добавление единицы продукта в корзину","tests.api","Sun Feb 22 10:29:23 UTC 2026","passed","Sun Feb 22 10:29:23 UTC 2026","TestCartPositive","test_cart","",""
"","236","Логин пользователя с невалидным форматом email и валидным паролем","tests.api","Sun Feb 22 10:29:15 UTC 2026","passed","Sun Feb 22 10:29:15 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","693","Открытие карточки товара","tests.ui","Sun Feb 22 10:32:12 UTC 2026","passed","Sun Feb 22 10:32:13 UTC 2026","TestHomePage","test_home_page","",""
"","23","Создание пользователя с невалидным email","tests.api","Sun Feb 22 10:29:53 UTC 2026","passed","Sun Feb 22 10:29:53 UTC 2026","TestUserNegative","test_user","",""
"","23","Добавление количества одного товара в корзину больше чем доступно","tests.api","Sun Feb 22 10:29:37 UTC 2026","passed","Sun Feb 22 10:29:37 UTC 2026","TestCartNegative","test_cart","",""
"","3376","Оформление заказа","tests.ui","Sun Feb 22 10:31:59 UTC 2026","passed","Sun Feb 22 10:32:02 UTC 2026","TestCheckoutPage","test_checkout_page","",""
"","559","Добавление товара в корзину без авторизации","tests.ui","Sun Feb 22 10:32:17 UTC 2026","passed","Sun Feb 22 10:32:18 UTC 2026","TestHomePage","test_home_page","",""
"","20","Логин пользователя с невалидным форматом email и валидным паролем","tests.api","Sun Feb 22 10:29:15 UTC 2026","passed","Sun Feb 22 10:29:15 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","678","Логин пользователя с невалидным форматом email и валидным паролем","tests.api","Sun Feb 22 10:29:19 UTC 2026","passed","Sun Feb 22 10:29:20 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","256","Создание пользователя с невалидным email","tests.api","Sun Feb 22 10:29:49 UTC 2026","passed","Sun Feb 22 10:29:49 UTC 2026","TestUserNegative","test_user","",""
"","556","Открытие карточки товара","tests.ui","Sun Feb 22 10:32:17 UTC 2026","passed","Sun Feb 22 10:32:18 UTC 2026","TestHomePage","test_home_page","",""
"","2155","Навигация по ссылкам в хедере при авторизованном состоянии","tests.ui","Sun Feb 22 10:32:17 UTC 2026","passed","Sun Feb 22 10:32:19 UTC 2026","TestHeader","test_header","",""
"","468","Создание продукта с некорректным URL изображения","tests.api","Sun Feb 22 10:29:46 UTC 2026","passed","Sun Feb 22 10:29:46 UTC 2026","TestProductNegative","test_product","",""
"","448","Получение заказа по id","tests.api","Sun Feb 22 10:29:31 UTC 2026","passed","Sun Feb 22 10:29:32 UTC 2026","TestOrderPositive","test_order","",""
