"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","438","Отображение пустого списка заказов","tests.ui.test_orders","Sun Feb 22 03:01:47 UTC 2026","passed","Sun Feb 22 03:01:47 UTC 2026","TestOrdersList","test_orders_list_page","",""
"","777","Открытие карточки товара","tests.ui","Sun Feb 22 03:01:40 UTC 2026","passed","Sun Feb 22 03:01:41 UTC 2026","TestHomePage","test_home_page","",""
"","11","Удаление единицы продукта из корзины","tests.api","Sun Feb 22 02:59:10 UTC 2026","passed","Sun Feb 22 02:59:10 UTC 2026","TestCartPositive","test_cart","",""
"","475","Добавление товара в корзину с авторизацией","tests.ui","Sun Feb 22 03:02:03 UTC 2026","passed","Sun Feb 22 03:02:03 UTC 2026","TestProductDetailPage","test_product_detail_page","",""
"","17","Создание пользователя с невалидным телефоном","tests.api","Sun Feb 22 02:59:31 UTC 2026","passed","Sun Feb 22 02:59:31 UTC 2026","TestUserNegative","test_user","",""
"","751","Создание продукта без заполнения обязательного поля","tests.api","Sun Feb 22 02:59:21 UTC 2026","passed","Sun Feb 22 02:59:22 UTC 2026","TestProductNegative","test_product","",""
"","249","Создание продукта с данными в невалидном формате","tests.api","Sun Feb 22 02:59:18 UTC 2026","passed","Sun Feb 22 02:59:18 UTC 2026","TestProductNegative","test_product","",""
"","18","Создание пользователя с невалидным email","tests.api","Sun Feb 22 02:59:29 UTC 2026","passed","Sun Feb 22 02:59:29 UTC 2026","TestUserNegative","test_user","",""
"","1346","Логин существующего пользователя","tests.ui.test_authentication","Sun Feb 22 03:01:21 UTC 2026","passed","Sun Feb 22 03:01:22 UTC 2026","TestLogin","test_login_page","",""
"","789","Навигация по ссылкам в хедере при неавторизованном состоянии","tests.ui","Sun Feb 22 03:01:32 UTC 2026","passed","Sun Feb 22 03:01:32 UTC 2026","TestHeader","test_header","",""
"","11","Создание заказа с удаленной корзиной","tests.api","Sun Feb 22 02:59:06 UTC 2026","passed","Sun Feb 22 02:59:06 UTC 2026","TestOrderNegative","test_order","",""
"","271","Создание пользователя с невалидным email","tests.api","Sun Feb 22 02:59:29 UTC 2026","passed","Sun Feb 22 02:59:29 UTC 2026","TestUserNegative","test_user","",""
"","1163","Отображение страницы оформления заказа","tests.ui","Sun Feb 22 03:01:29 UTC 2026","passed","Sun Feb 22 03:01:31 UTC 2026","TestCheckoutPage","test_checkout_page","",""
"","827","Удаление существующего пользователя","tests.api","Sun Feb 22 02:59:28 UTC 2026","passed","Sun Feb 22 02:59:29 UTC 2026","TestUserPositive","test_user","",""
"","806","Создание пользователя с невалидным email","tests.api","Sun Feb 22 02:59:29 UTC 2026","passed","Sun Feb 22 02:59:30 UTC 2026","TestUserNegative","test_user","",""
"","14","Обновление количества единицы продукта в корзине","tests.api","Sun Feb 22 02:59:15 UTC 2026","passed","Sun Feb 22 02:59:15 UTC 2026","TestCartPositive","test_cart","",""
"","271","Создание пользователя с невалидным телефоном","tests.api","Sun Feb 22 02:59:31 UTC 2026","passed","Sun Feb 22 02:59:31 UTC 2026","TestUserNegative","test_user","",""
"","252","Обновление данных существующего пользователя","tests.api","Sun Feb 22 02:59:28 UTC 2026","passed","Sun Feb 22 02:59:28 UTC 2026","TestUserPositive","test_user","",""
"","1022","Создание пользователя с валидными данными","tests.api","Sun Feb 22 02:59:25 UTC 2026","passed","Sun Feb 22 02:59:26 UTC 2026","TestUserPositive","test_user","",""
"","15","Получение списка заказов","tests.api","Sun Feb 22 02:59:13 UTC 2026","passed","Sun Feb 22 02:59:13 UTC 2026","TestOrderPositive","test_order","",""
"","864","Добавление товара в корзину с авторизацией","tests.ui","Sun Feb 22 03:01:44 UTC 2026","passed","Sun Feb 22 03:01:45 UTC 2026","TestHomePage","test_home_page","",""
"","12","Получение существующего продукта","tests.api","Sun Feb 22 02:59:14 UTC 2026","passed","Sun Feb 22 02:59:14 UTC 2026","TestProductPositive","test_product","",""
"","6","Создание пользователя с уже зарегистрированным email","tests.api","Sun Feb 22 02:59:32 UTC 2026","passed","Sun Feb 22 02:59:32 UTC 2026","TestUserNegative","test_user","",""
"","435","Отображение хедера в неавторизованном состоянии","tests.ui","Sun Feb 22 03:01:31 UTC 2026","passed","Sun Feb 22 03:01:31 UTC 2026","TestHeader","test_header","",""
"","12","Получение заказа по id","tests.api","Sun Feb 22 02:59:06 UTC 2026","passed","Sun Feb 22 02:59:06 UTC 2026","TestOrderPositive","test_order","",""
"","316","Удаление товара из корзины","tests.ui","Sun Feb 22 03:01:32 UTC 2026","passed","Sun Feb 22 03:01:32 UTC 2026","TestCartPage","test_cart_page","",""
"","684","Добавление несуществующего товара в корзину","tests.api","Sun Feb 22 02:59:08 UTC 2026","passed","Sun Feb 22 02:59:08 UTC 2026","TestCartNegative","test_cart","",""
"","653","Логин пользователя с отсутствующим паролем","tests.api","Sun Feb 22 02:58:55 UTC 2026","passed","Sun Feb 22 02:58:56 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","498","Создание продукта с данными в невалидном формате","tests.api","Sun Feb 22 02:59:19 UTC 2026","passed","Sun Feb 22 02:59:19 UTC 2026","TestProductNegative","test_product","",""
"","279","Получение существующего пользователя","tests.api","Sun Feb 22 02:59:26 UTC 2026","passed","Sun Feb 22 02:59:26 UTC 2026","TestUserPositive","test_user","",""
"","505","Добавление единицы продукта в корзину","tests.api","Sun Feb 22 02:58:59 UTC 2026","passed","Sun Feb 22 02:59:00 UTC 2026","TestCartPositive","test_cart","",""
"","0","E2E путь пользователя","tests.ui","Sun Feb 22 03:01:53 UTC 2026","skipped","Sun Feb 22 03:01:53 UTC 2026","TestE2E","test_e2e","",""
"","498","Создание продукта с данными в невалидном формате","tests.api","Sun Feb 22 02:59:16 UTC 2026","passed","Sun Feb 22 02:59:16 UTC 2026","TestProductNegative","test_product","",""
"","261","Отображение списка заказов с заказом","tests.ui.test_orders","Sun Feb 22 03:01:56 UTC 2026","passed","Sun Feb 22 03:01:57 UTC 2026","TestOrdersList","test_orders_list_page","",""
"","709","Создание пользователя с невалидным email","tests.api","Sun Feb 22 02:59:27 UTC 2026","passed","Sun Feb 22 02:59:28 UTC 2026","TestUserNegative","test_user","",""
"","455","Отображение страницы логина","tests.ui.test_authentication","Sun Feb 22 03:01:19 UTC 2026","passed","Sun Feb 22 03:01:19 UTC 2026","TestLogin","test_login_page","",""
"","287","Создание пользователя с невалидным паролем","tests.api","Sun Feb 22 02:59:29 UTC 2026","passed","Sun Feb 22 02:59:29 UTC 2026","TestUserNegative","test_user","",""
"","23","Полное обновление существующего продукта","tests.api","Sun Feb 22 02:59:22 UTC 2026","passed","Sun Feb 22 02:59:22 UTC 2026","TestProductPositive","test_product","",""
"","18","Создание пользователя с невалидным телефоном","tests.api","Sun Feb 22 02:59:31 UTC 2026","passed","Sun Feb 22 02:59:31 UTC 2026","TestUserNegative","test_user","",""
"","256","Получение списка продуктов","tests.api","Sun Feb 22 02:59:19 UTC 2026","passed","Sun Feb 22 02:59:19 UTC 2026","TestProductPositive","test_product","",""
"","508","Логин пользователя с валидным, но не зарегистрированным email и валидным паролем","tests.api","Sun Feb 22 02:58:53 UTC 2026","passed","Sun Feb 22 02:58:53 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","280","Логин пользователя с зарегистрированным email и неподходящим паролем","tests.api","Sun Feb 22 02:58:53 UTC 2026","passed","Sun Feb 22 02:58:53 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","515","Создание продукта с некорректным URL изображения","tests.api","Sun Feb 22 02:59:24 UTC 2026","passed","Sun Feb 22 02:59:25 UTC 2026","TestProductNegative","test_product","",""
"","392","Логин пользователя с невалидным форматом email и валидным паролем","tests.api","Sun Feb 22 02:58:56 UTC 2026","passed","Sun Feb 22 02:58:56 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","2282","Навигация по ссылкам в хедере при авторизованном состоянии","tests.ui","Sun Feb 22 03:01:34 UTC 2026","passed","Sun Feb 22 03:01:36 UTC 2026","TestHeader","test_header","",""
"","700","Частичное обновление существующего продукта","tests.api","Sun Feb 22 02:59:17 UTC 2026","passed","Sun Feb 22 02:59:18 UTC 2026","TestProductPositive","test_product","",""
"","291","Логин пользователя с валидными данными","tests.api","Sun Feb 22 02:58:50 UTC 2026","passed","Sun Feb 22 02:58:51 UTC 2026","TestAuthenticationPositive","test_authentication","",""
"","491","Создание заказа если один из продуктов недоступен","tests.api","Sun Feb 22 02:59:01 UTC 2026","passed","Sun Feb 22 02:59:01 UTC 2026","TestOrderNegative","test_order","",""
"","22","Логин пользователя с невалидным форматом email и валидным паролем","tests.api","Sun Feb 22 02:58:50 UTC 2026","passed","Sun Feb 22 02:58:50 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","516","Создание продукта с некорректным URL изображения","tests.api","Sun Feb 22 02:59:24 UTC 2026","passed","Sun Feb 22 02:59:25 UTC 2026","TestProductNegative","test_product","",""
"","695","Отображение корзины с товаром","tests.ui","Sun Feb 22 03:01:44 UTC 2026","passed","Sun Feb 22 03:01:45 UTC 2026","TestCartPage","test_cart_page","",""
"","365","Открытие карточки товара","tests.ui","Sun Feb 22 03:01:38 UTC 2026","passed","Sun Feb 22 03:01:38 UTC 2026","TestHomePage","test_home_page","",""
"","435","Добавление товара в корзину без авторизации","tests.ui","Sun Feb 22 03:01:43 UTC 2026","passed","Sun Feb 22 03:01:43 UTC 2026","TestHomePage","test_home_page","",""
"","414","Переход на страницу оформления заказа","tests.ui","Sun Feb 22 03:01:25 UTC 2026","passed","Sun Feb 22 03:01:25 UTC 2026","TestCartPage","test_cart_page","",""
"","24","Создание пользователя с невалидным телефоном","tests.api","Sun Feb 22 02:59:31 UTC 2026","passed","Sun Feb 22 02:59:31 UTC 2026","TestUserNegative","test_user","",""
"","431","Отображение главной страницы","tests.ui","Sun Feb 22 03:01:38 UTC 2026","passed","Sun Feb 22 03:01:38 UTC 2026","TestHomePage","test_home_page","",""
"","803","Логин админа с валидными данными","tests.api","Sun Feb 22 02:58:53 UTC 2026","passed","Sun Feb 22 02:58:54 UTC 2026","TestAuthenticationPositive","test_authentication","",""
"","718","Создание продукта с валидными данными","tests.api","Sun Feb 22 02:59:09 UTC 2026","passed","Sun Feb 22 02:59:10 UTC 2026","TestProductPositive","test_product","",""
"","440","Добавление товара без наличия в корзину","tests.api","Sun Feb 22 02:59:05 UTC 2026","passed","Sun Feb 22 02:59:06 UTC 2026","TestCartNegative","test_cart","",""
"","406","Отображение хедера в авторизованном состоянии","tests.ui","Sun Feb 22 03:01:33 UTC 2026","passed","Sun Feb 22 03:01:34 UTC 2026","TestHeader","test_header","",""
"","399","Отображение пустой корзины","tests.ui","Sun Feb 22 03:01:20 UTC 2026","passed","Sun Feb 22 03:01:20 UTC 2026","TestCartPage","test_cart_page","",""
"","386","Добавление товара в корзину без авторизации","tests.ui","Sun Feb 22 03:01:58 UTC 2026","passed","Sun Feb 22 03:01:58 UTC 2026","TestProductDetailPage","test_product_detail_page","",""
"","23","Создание продукта без заполнения обязательного поля","tests.api","Sun Feb 22 02:59:24 UTC 2026","passed","Sun Feb 22 02:59:24 UTC 2026","TestProductNegative","test_product","",""
"","249","Добавление количества одного товара в корзину больше чем доступно","tests.api","Sun Feb 22 02:59:13 UTC 2026","passed","Sun Feb 22 02:59:13 UTC 2026","TestCartNegative","test_cart","",""
"","707","Создание продукта без заполнения обязательного поля","tests.api","Sun Feb 22 02:59:23 UTC 2026","passed","Sun Feb 22 02:59:24 UTC 2026","TestProductNegative","test_product","",""
"","20","Логин пользователя с невалидным форматом email и валидным паролем","tests.api","Sun Feb 22 02:58:50 UTC 2026","passed","Sun Feb 22 02:58:50 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","23","Получение данных корзины","tests.api","Sun Feb 22 02:59:06 UTC 2026","passed","Sun Feb 22 02:59:06 UTC 2026","TestCartPositive","test_cart","",""
"","27","Создание пользователя с невалидным телефоном","tests.api","Sun Feb 22 02:59:30 UTC 2026","passed","Sun Feb 22 02:59:30 UTC 2026","TestUserNegative","test_user","",""
"","3499","Оформление заказа","tests.ui","Sun Feb 22 03:01:49 UTC 2026","passed","Sun Feb 22 03:01:52 UTC 2026","TestCheckoutPage","test_checkout_page","",""
"","14","Получение текущего пользователя","tests.api","Sun Feb 22 02:59:28 UTC 2026","passed","Sun Feb 22 02:59:28 UTC 2026","TestUserPositive","test_user","",""
"","12","Логин пользователя с невалидным форматом email и валидным паролем","tests.api","Sun Feb 22 02:58:53 UTC 2026","passed","Sun Feb 22 02:58:53 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","26","Создание пользователя с невалидным паролем","tests.api","Sun Feb 22 02:59:30 UTC 2026","passed","Sun Feb 22 02:59:30 UTC 2026","TestUserNegative","test_user","",""
"","243","Отображение страницы детального заказа","tests.ui.test_orders","Sun Feb 22 03:01:50 UTC 2026","passed","Sun Feb 22 03:01:51 UTC 2026","TestDetailOrderPage","test_detail_order_page","",""
"","21","Создание заказа","tests.api","Sun Feb 22 02:59:01 UTC 2026","passed","Sun Feb 22 02:59:01 UTC 2026","TestOrderPositive","test_order","",""
"","250","Создание продукта без заполнения обязательного поля","tests.api","Sun Feb 22 02:59:20 UTC 2026","passed","Sun Feb 22 02:59:21 UTC 2026","TestProductNegative","test_product","",""
