"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","385","Добавление товара в корзину без авторизации","tests.ui","Mon Feb 23 05:21:28 UTC 2026","passed","Mon Feb 23 05:21:28 UTC 2026","TestProductDetailPage","test_product_detail_page","",""
"","699","Создание пользователя с валидными данными","tests.api","Mon Feb 23 05:18:35 UTC 2026","passed","Mon Feb 23 05:18:35 UTC 2026","TestUserPositive","test_user","",""
"","12","Создание пользователя с невалидным телефоном","tests.api","Mon Feb 23 05:18:41 UTC 2026","passed","Mon Feb 23 05:18:41 UTC 2026","TestUserNegative","test_user","",""
"","17","Получение существующего продукта","tests.api","Mon Feb 23 05:18:21 UTC 2026","passed","Mon Feb 23 05:18:21 UTC 2026","TestProductPositive","test_product","",""
"","498","Создание пользователя с невалидным телефоном","tests.api","Mon Feb 23 05:18:41 UTC 2026","passed","Mon Feb 23 05:18:41 UTC 2026","TestUserNegative","test_user","",""
"","470","Добавление товара без наличия в корзину","tests.api","Mon Feb 23 05:18:27 UTC 2026","passed","Mon Feb 23 05:18:27 UTC 2026","TestCartNegative","test_cart","",""
"","265","Открытие карточки товара","tests.ui","Mon Feb 23 05:21:08 UTC 2026","passed","Mon Feb 23 05:21:08 UTC 2026","TestHomePage","test_home_page","",""
"","353","Отображение страницы логина","tests.ui.test_authentication","Mon Feb 23 05:20:29 UTC 2026","passed","Mon Feb 23 05:20:30 UTC 2026","TestLogin","test_login_page","",""
"","599","Отображение страницы оформления заказа","tests.ui","Mon Feb 23 05:20:57 UTC 2026","passed","Mon Feb 23 05:20:58 UTC 2026","TestCheckoutPage","test_checkout_page","",""
"","1007","Навигация по ссылкам в хедере при авторизованном состоянии","tests.ui","Mon Feb 23 05:21:01 UTC 2026","passed","Mon Feb 23 05:21:02 UTC 2026","TestHeader","test_header","",""
"","12","Создание продукта без заполнения обязательного поля","tests.api","Mon Feb 23 05:18:32 UTC 2026","passed","Mon Feb 23 05:18:32 UTC 2026","TestProductNegative","test_product","",""
"","18","Создание пользователя с невалидным email","tests.api","Mon Feb 23 05:18:39 UTC 2026","passed","Mon Feb 23 05:18:39 UTC 2026","TestUserNegative","test_user","",""
"","268","Отображение пустой корзины","tests.ui","Mon Feb 23 05:20:31 UTC 2026","passed","Mon Feb 23 05:20:31 UTC 2026","TestCartPage","test_cart_page","",""
"","8","Удаление существующего продукта","tests.api","Mon Feb 23 05:18:31 UTC 2026","passed","Mon Feb 23 05:18:31 UTC 2026","TestProductPositive","test_product","",""
"","10","Удаление единицы продукта из корзины","tests.api","Mon Feb 23 05:18:16 UTC 2026","passed","Mon Feb 23 05:18:16 UTC 2026","TestCartPositive","test_cart","",""
"","371","Логин пользователя с невалидным форматом email и валидным паролем","tests.api","Mon Feb 23 05:18:07 UTC 2026","passed","Mon Feb 23 05:18:07 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","295","Отображение страницы регистрации","tests.ui.test_authentication","Mon Feb 23 05:20:32 UTC 2026","passed","Mon Feb 23 05:20:32 UTC 2026","TestRegistration","test_registration_page","",""
"","20","Добавление единицы продукта в корзину","tests.api","Mon Feb 23 05:18:09 UTC 2026","passed","Mon Feb 23 05:18:09 UTC 2026","TestCartPositive","test_cart","",""
"","12","Получение заказа по id","tests.api","Mon Feb 23 05:18:21 UTC 2026","passed","Mon Feb 23 05:18:21 UTC 2026","TestOrderPositive","test_order","",""
"","17","Создание пользователя с невалидным телефоном","tests.api","Mon Feb 23 05:18:40 UTC 2026","passed","Mon Feb 23 05:18:40 UTC 2026","TestUserNegative","test_user","",""
"","483","Создание продукта с некорректным URL изображения","tests.api","Mon Feb 23 05:18:35 UTC 2026","passed","Mon Feb 23 05:18:36 UTC 2026","TestProductNegative","test_product","",""
"","11","Удаление существующего пользователя","tests.api","Mon Feb 23 05:18:38 UTC 2026","passed","Mon Feb 23 05:18:38 UTC 2026","TestUserPositive","test_user","",""
"","991","Логин существующего пользователя","tests.ui.test_authentication","Mon Feb 23 05:20:31 UTC 2026","passed","Mon Feb 23 05:20:32 UTC 2026","TestLogin","test_login_page","",""
"","16","Создание пользователя с невалидным телефоном","tests.api","Mon Feb 23 05:18:40 UTC 2026","passed","Mon Feb 23 05:18:40 UTC 2026","TestUserNegative","test_user","",""
"","2693","Полная очистка корзины","tests.ui","Mon Feb 23 05:20:37 UTC 2026","passed","Mon Feb 23 05:20:40 UTC 2026","TestCartPage","test_cart_page","",""
"","22","Создание пользователя с невалидным телефоном","tests.api","Mon Feb 23 05:18:41 UTC 2026","passed","Mon Feb 23 05:18:41 UTC 2026","TestUserNegative","test_user","",""
"","231","Отображение страницы детального заказа","tests.ui.test_orders","Mon Feb 23 05:21:19 UTC 2026","passed","Mon Feb 23 05:21:19 UTC 2026","TestDetailOrderPage","test_detail_order_page","",""
"","16","Логин пользователя с невалидным форматом email и валидным паролем","tests.api","Mon Feb 23 05:18:02 UTC 2026","passed","Mon Feb 23 05:18:02 UTC 2026","TestAuthenticationNegative","test_authentication","",""
