"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","719","Выход из аккаунта","tests.ui","Mon Feb 23 05:33:25 UTC 2026","passed","Mon Feb 23 05:33:26 UTC 2026","TestHeader","test_header","",""
"","235","Получение существующего пользователя","tests.api","Mon Feb 23 05:31:02 UTC 2026","passed","Mon Feb 23 05:31:02 UTC 2026","TestUserPositive","test_user","",""
"","473","Создание заказа если один из продуктов недоступен","tests.api","Mon Feb 23 05:30:38 UTC 2026","passed","Mon Feb 23 05:30:38 UTC 2026","TestOrderNegative","test_order","",""
"","12","Создание продукта без заполнения обязательного поля","tests.api","Mon Feb 23 05:31:02 UTC 2026","passed","Mon Feb 23 05:31:02 UTC 2026","TestProductNegative","test_product","",""
"","439","Отображение страницы товара с авторизацией","tests.ui","Mon Feb 23 05:33:39 UTC 2026","passed","Mon Feb 23 05:33:39 UTC 2026","TestProductDetailPage","test_product_detail_page","",""
"","269","Создание продукта без заполнения обязательного поля","tests.api","Mon Feb 23 05:30:58 UTC 2026","passed","Mon Feb 23 05:30:59 UTC 2026","TestProductNegative","test_product","",""
"","254","Переход на страницу оформления заказа","tests.ui","Mon Feb 23 05:33:21 UTC 2026","passed","Mon Feb 23 05:33:22 UTC 2026","TestCartPage","test_cart_page","",""
"","247","Логин админа с валидными данными","tests.api","Mon Feb 23 05:30:31 UTC 2026","passed","Mon Feb 23 05:30:32 UTC 2026","TestAuthenticationPositive","test_authentication","",""
"","20","Логин пользователя с невалидным форматом email и валидным паролем","tests.api","Mon Feb 23 05:30:29 UTC 2026","passed","Mon Feb 23 05:30:29 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","518","Логин пользователя с невалидным форматом email и валидным паролем","tests.api","Mon Feb 23 05:30:32 UTC 2026","passed","Mon Feb 23 05:30:33 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","848","Регистрация нового пользователя","tests.ui.test_authentication","Mon Feb 23 05:33:05 UTC 2026","passed","Mon Feb 23 05:33:06 UTC 2026","TestRegistration","test_registration_page","",""
"","353","Открытие карточки товара","tests.ui","Mon Feb 23 05:33:29 UTC 2026","passed","Mon Feb 23 05:33:30 UTC 2026","TestHomePage","test_home_page","",""
"","6","Удаление корзины","tests.api","Mon Feb 23 05:30:52 UTC 2026","passed","Mon Feb 23 05:30:52 UTC 2026","TestCartPositive","test_cart","",""
"","20","Создание пользователя с невалидным телефоном","tests.api","Mon Feb 23 05:31:09 UTC 2026","passed","Mon Feb 23 05:31:09 UTC 2026","TestUserNegative","test_user","",""
"","492","Удаление существующего пользователя","tests.api","Mon Feb 23 05:31:06 UTC 2026","passed","Mon Feb 23 05:31:07 UTC 2026","TestUserPositive","test_user","",""
"","14","Логин пользователя с невалидным форматом email и валидным паролем","tests.api","Mon Feb 23 05:30:31 UTC 2026","passed","Mon Feb 23 05:30:31 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","1026","Навигация по ссылкам в хедере при неавторизованном состоянии","tests.ui","Mon Feb 23 05:33:26 UTC 2026","passed","Mon Feb 23 05:33:27 UTC 2026","TestHeader","test_header","",""
"","500","Создание пользователя с невалидным email","tests.api","Mon Feb 23 05:31:05 UTC 2026","passed","Mon Feb 23 05:31:05 UTC 2026","TestUserNegative","test_user","",""
"","20","Полное обновление существующего продукта","tests.api","Mon Feb 23 05:30:52 UTC 2026","passed","Mon Feb 23 05:30:52 UTC 2026","TestProductPositive","test_product","",""
"","450","Получение заказа по id","tests.api","Mon Feb 23 05:30:49 UTC 2026","passed","Mon Feb 23 05:30:50 UTC 2026","TestOrderPositive","test_order","",""
"","267","Отображение пустого списка заказов","tests.ui.test_orders","Mon Feb 23 05:33:36 UTC 2026","passed","Mon Feb 23 05:33:37 UTC 2026","TestOrdersList","test_orders_list_page","",""
"","509","Логин пользователя с зарегистрированным email и неподходящим паролем","tests.api","Mon Feb 23 05:30:32 UTC 2026","passed","Mon Feb 23 05:30:33 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","10","Получение списка заказов","tests.api","Mon Feb 23 05:30:54 UTC 2026","passed","Mon Feb 23 05:30:54 UTC 2026","TestOrderPositive","test_order","",""
"","453","Добавление несуществующего товара в корзину","tests.api","Mon Feb 23 05:30:37 UTC 2026","passed","Mon Feb 23 05:30:37 UTC 2026","TestCartNegative","test_cart","",""
"","660","Создание пользователя с валидными данными","tests.api","Mon Feb 23 05:31:04 UTC 2026","passed","Mon Feb 23 05:31:05 UTC 2026","TestUserPositive","test_user","",""
"","964","Логин существующего пользователя","tests.ui.test_authentication","Mon Feb 23 05:33:07 UTC 2026","passed","Mon Feb 23 05:33:08 UTC 2026","TestLogin","test_login_page","",""
"","617","Открытие карточки товара","tests.ui","Mon Feb 23 05:33:31 UTC 2026","passed","Mon Feb 23 05:33:32 UTC 2026","TestHomePage","test_home_page","",""
"","756","Регистрация пользователя с валидными данными","tests.api","Mon Feb 23 05:30:28 UTC 2026","passed","Mon Feb 23 05:30:28 UTC 2026","TestAuthenticationPositive","test_authentication","",""
"","16","Создание заказа с удаленной корзиной","tests.api","Mon Feb 23 05:30:42 UTC 2026","passed","Mon Feb 23 05:30:42 UTC 2026","TestOrderNegative","test_order","",""
"","432","Обновление данных существующего пользователя","tests.api","Mon Feb 23 05:31:04 UTC 2026","passed","Mon Feb 23 05:31:05 UTC 2026","TestUserPositive","test_user","",""
"","25","Добавление единицы продукта в корзину","tests.api","Mon Feb 23 05:30:37 UTC 2026","passed","Mon Feb 23 05:30:37 UTC 2026","TestCartPositive","test_cart","",""
"","315","Отображение пустой корзины","tests.ui","Mon Feb 23 05:33:07 UTC 2026","passed","Mon Feb 23 05:33:07 UTC 2026","TestCartPage","test_cart_page","",""
"","14","Обновление количества единицы продукта в корзине","tests.api","Mon Feb 23 05:30:48 UTC 2026","passed","Mon Feb 23 05:30:49 UTC 2026","TestCartPositive","test_cart","",""
"","877","Отображение страницы оформления заказа","tests.ui","Mon Feb 23 05:33:24 UTC 2026","passed","Mon Feb 23 05:33:25 UTC 2026","TestCheckoutPage","test_checkout_page","",""
"","18","Создание продукта с данными в невалидном формате","tests.api","Mon Feb 23 05:30:56 UTC 2026","passed","Mon Feb 23 05:30:56 UTC 2026","TestProductNegative","test_product","",""
"","712","Добавление товара в корзину с авторизацией","tests.ui","Mon Feb 23 05:33:35 UTC 2026","passed","Mon Feb 23 05:33:35 UTC 2026","TestHomePage","test_home_page","",""
"","288","Отображение страницы регистрации","tests.ui.test_authentication","Mon Feb 23 05:33:08 UTC 2026","passed","Mon Feb 23 05:33:08 UTC 2026","TestRegistration","test_registration_page","",""
"","348","Отображение страницы логина","tests.ui.test_authentication","Mon Feb 23 05:33:05 UTC 2026","passed","Mon Feb 23 05:33:05 UTC 2026","TestLogin","test_login_page","",""
"","250","Создание продукта с валидными данными","tests.api","Mon Feb 23 05:30:44 UTC 2026","passed","Mon Feb 23 05:30:44 UTC 2026","TestProductPositive","test_product","",""
"","2719","Полная очистка корзины","tests.ui","Mon Feb 23 05:33:13 UTC 2026","passed","Mon Feb 23 05:33:16 UTC 2026","TestCartPage","test_cart_page","",""
"","19","Создание пользователя с невалидным email","tests.api","Mon Feb 23 05:31:06 UTC 2026","passed","Mon Feb 23 05:31:06 UTC 2026","TestUserNegative","test_user","",""
"","18","Логин пользователя с невалидным форматом email и валидным паролем","tests.api","Mon Feb 23 05:30:31 UTC 2026","passed","Mon Feb 23 05:30:31 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","210","Удаление товара из корзины","tests.ui","Mon Feb 23 05:33:19 UTC 2026","passed","Mon Feb 23 05:33:19 UTC 2026","TestCartPage","test_cart_page","",""
"","19","Частичное обновление существующего продукта","tests.api","Mon Feb 23 05:30:54 UTC 2026","passed","Mon Feb 23 05:30:54 UTC 2026","TestProductPositive","test_product","",""
"","14","Создание продукта с некорректным URL изображения","tests.api","Mon Feb 23 05:31:01 UTC 2026","passed","Mon Feb 23 05:31:01 UTC 2026","TestProductNegative","test_product","",""
"","267","Создание продукта с данными в невалидном формате","tests.api","Mon Feb 23 05:30:58 UTC 2026","passed","Mon Feb 23 05:30:59 UTC 2026","TestProductNegative","test_product","",""
"","12","Получение существующего продукта","tests.api","Mon Feb 23 05:30:47 UTC 2026","passed","Mon Feb 23 05:30:47 UTC 2026","TestProductPositive","test_product","",""
"","21","Получение данных корзины","tests.api","Mon Feb 23 05:30:41 UTC 2026","passed","Mon Feb 23 05:30:41 UTC 2026","TestCartPositive","test_cart","",""
"","318","Добавление товара в корзину без авторизации","tests.ui","Mon Feb 23 05:33:34 UTC 2026","passed","Mon Feb 23 05:33:34 UTC 2026","TestHomePage","test_home_page","",""
"","11","Удаление единицы продукта из корзины","tests.api","Mon Feb 23 05:30:44 UTC 2026","passed","Mon Feb 23 05:30:44 UTC 2026","TestCartPositive","test_cart","",""
"","503","Создание продукта с некорректным URL изображения","tests.api","Mon Feb 23 05:31:03 UTC 2026","passed","Mon Feb 23 05:31:03 UTC 2026","TestProductNegative","test_product","",""
"","447","Создание продукта без заполнения обязательного поля","tests.api","Mon Feb 23 05:30:58 UTC 2026","passed","Mon Feb 23 05:30:58 UTC 2026","TestProductNegative","test_product","",""
"","205","Создание продукта с данными в невалидном формате","tests.api","Mon Feb 23 05:31:00 UTC 2026","passed","Mon Feb 23 05:31:01 UTC 2026","TestProductNegative","test_product","",""
"","7","Создание пользователя с уже зарегистрированным email","tests.api","Mon Feb 23 05:31:09 UTC 2026","passed","Mon Feb 23 05:31:09 UTC 2026","TestUserNegative","test_user","",""
"","11","Логин пользователя с валидным, но не зарегистрированным email и валидным паролем","tests.api","Mon Feb 23 05:30:29 UTC 2026","passed","Mon Feb 23 05:30:29 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","238","Отображение страницы детального заказа","tests.ui.test_orders","Mon Feb 23 05:33:39 UTC 2026","passed","Mon Feb 23 05:33:40 UTC 2026","TestDetailOrderPage","test_detail_order_page","",""
"","236","Логин пользователя с валидными данными","tests.api","Mon Feb 23 05:30:30 UTC 2026","passed","Mon Feb 23 05:30:30 UTC 2026","TestAuthenticationPositive","test_authentication","",""
"","14","Создание заказа","tests.api","Mon Feb 23 05:30:46 UTC 2026","passed","Mon Feb 23 05:30:46 UTC 2026","TestOrderPositive","test_order","",""
"","324","Отображение хедера в авторизованном состоянии","tests.ui","Mon Feb 23 05:33:26 UTC 2026","passed","Mon Feb 23 05:33:26 UTC 2026","TestHeader","test_header","",""
"","8","Регистрация пользователя с зарегистрированным email","tests.api","Mon Feb 23 05:30:33 UTC 2026","passed","Mon Feb 23 05:30:33 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","248","Отображение хедера в неавторизованном состоянии","tests.ui","Mon Feb 23 05:33:24 UTC 2026","passed","Mon Feb 23 05:33:24 UTC 2026","TestHeader","test_header","",""
"","21","Создание пользователя с невалидным email","tests.api","Mon Feb 23 05:31:06 UTC 2026","passed","Mon Feb 23 05:31:06 UTC 2026","TestUserNegative","test_user","",""
"","165","Логин пользователя с отсутствующим паролем","tests.api","Mon Feb 23 05:30:34 UTC 2026","passed","Mon Feb 23 05:30:34 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","438","Создание продукта без заполнения обязательного поля","tests.api","Mon Feb 23 05:31:00 UTC 2026","passed","Mon Feb 23 05:31:01 UTC 2026","TestProductNegative","test_product","",""
"","635","Добавление товара в корзину без авторизации","tests.ui","Mon Feb 23 05:33:44 UTC 2026","passed","Mon Feb 23 05:33:45 UTC 2026","TestProductDetailPage","test_product_detail_page","",""
"","15","Получение списка продуктов","tests.api","Mon Feb 23 05:30:50 UTC 2026","passed","Mon Feb 23 05:30:50 UTC 2026","TestProductPositive","test_product","",""
"","1702","Навигация по ссылкам в хедере при авторизованном состоянии","tests.ui","Mon Feb 23 05:33:29 UTC 2026","passed","Mon Feb 23 05:33:30 UTC 2026","TestHeader","test_header","",""
"","268","Отображение списка заказов с заказом","tests.ui.test_orders","Mon Feb 23 05:33:47 UTC 2026","passed","Mon Feb 23 05:33:47 UTC 2026","TestOrdersList","test_orders_list_page","",""
"","496","Открытие карточки товара","tests.ui","Mon Feb 23 05:33:32 UTC 2026","passed","Mon Feb 23 05:33:32 UTC 2026","TestHomePage","test_home_page","",""
"","245","Создание пользователя с невалидным телефоном","tests.api","Mon Feb 23 05:31:08 UTC 2026","passed","Mon Feb 23 05:31:08 UTC 2026","TestUserNegative","test_user","",""
"","8074","E2E путь пользователя","tests.ui","Mon Feb 23 05:33:15 UTC 2026","passed","Mon Feb 23 05:33:23 UTC 2026","TestE2E","test_e2e","",""
"","3685","Оформление заказа","tests.ui","Mon Feb 23 05:33:11 UTC 2026","passed","Mon Feb 23 05:33:14 UTC 2026","TestCheckoutPage","test_checkout_page","",""
"","275","Создание пользователя с невалидным паролем","tests.api","Mon Feb 23 05:31:07 UTC 2026","passed","Mon Feb 23 05:31:07 UTC 2026","TestUserNegative","test_user","",""
"","13","Создание пользователя с невалидным email","tests.api","Mon Feb 23 05:31:05 UTC 2026","passed","Mon Feb 23 05:31:05 UTC 2026","TestUserNegative","test_user","",""
