"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","240","Получение списка заказов","tests.api","Fri Feb 20 04:25:39 UTC 2026","passed","Fri Feb 20 04:25:39 UTC 2026","TestOrderPositive","test_order","",""
"","654","Создание пользователя с валидными данными","tests.api","Fri Feb 20 04:25:51 UTC 2026","passed","Fri Feb 20 04:25:51 UTC 2026","TestUserPositive","test_user","",""
"","18","Полное обновление существующего продукта","tests.api","Fri Feb 20 04:25:52 UTC 2026","passed","Fri Feb 20 04:25:52 UTC 2026","TestProductPositive","test_product","",""
"","15","Удаление единицы продукта из корзины","tests.api","Fri Feb 20 04:25:38 UTC 2026","passed","Fri Feb 20 04:25:38 UTC 2026","TestCartPositive","test_cart","",""
"","160","Отображение хедера в авторизованном состоянии","tests.ui","Fri Feb 20 04:28:09 UTC 2026","passed","Fri Feb 20 04:28:09 UTC 2026","TestHeader","test_header","",""
"","479","Создание заказа если один из продуктов недоступен","tests.api","Fri Feb 20 04:25:29 UTC 2026","passed","Fri Feb 20 04:25:29 UTC 2026","TestOrderNegative","test_order","",""
"","20","Создание пользователя с невалидным телефоном","tests.api","Fri Feb 20 04:25:57 UTC 2026","passed","Fri Feb 20 04:25:57 UTC 2026","TestUserNegative","test_user","",""
"","16","Получение существующего продукта","tests.api","Fri Feb 20 04:25:44 UTC 2026","passed","Fri Feb 20 04:25:44 UTC 2026","TestProductPositive","test_product","",""
"","18","Создание пользователя с невалидным email","tests.api","Fri Feb 20 04:25:55 UTC 2026","passed","Fri Feb 20 04:25:55 UTC 2026","TestUserNegative","test_user","",""
"","244","Создание продукта с данными в невалидном формате","tests.api","Fri Feb 20 04:25:44 UTC 2026","passed","Fri Feb 20 04:25:44 UTC 2026","TestProductNegative","test_product","",""
"","326","Отображение страницы регистрации","tests.ui.test_authentication","Fri Feb 20 04:27:54 UTC 2026","passed","Fri Feb 20 04:27:54 UTC 2026","TestRegistration","test_registration_page","",""
"","782","Обновление данных существующего пользователя","tests.api","Fri Feb 20 04:25:54 UTC 2026","passed","Fri Feb 20 04:25:55 UTC 2026","TestUserPositive","test_user","",""
"","411","Навигация по ссылкам в хедере при неавторизованном состоянии","tests.ui","Fri Feb 20 04:28:06 UTC 2026","passed","Fri Feb 20 04:28:07 UTC 2026","TestHeader","test_header","",""
"","14","Добавление количества одного товара в корзину больше чем доступно","tests.api","Fri Feb 20 04:25:41 UTC 2026","passed","Fri Feb 20 04:25:41 UTC 2026","TestCartNegative","test_cart","",""
"","633","Добавление товара в корзину с авторизацией","tests.ui","Fri Feb 20 04:28:19 UTC 2026","passed","Fri Feb 20 04:28:20 UTC 2026","TestHomePage","test_home_page","",""
"","3223","Оформление заказа","tests.ui","Fri Feb 20 04:28:03 UTC 2026","passed","Fri Feb 20 04:28:06 UTC 2026","TestCheckoutPage","test_checkout_page","",""
"","1365","Регистрация нового пользователя","tests.ui.test_authentication","Fri Feb 20 04:27:54 UTC 2026","passed","Fri Feb 20 04:27:56 UTC 2026","TestRegistration","test_registration_page","",""
"","279","Отображение страницы логина","tests.ui.test_authentication","Fri Feb 20 04:27:54 UTC 2026","passed","Fri Feb 20 04:27:54 UTC 2026","TestLogin","test_login_page","",""
"","594","Открытие карточки товара","tests.ui","Fri Feb 20 04:28:16 UTC 2026","passed","Fri Feb 20 04:28:16 UTC 2026","TestHomePage","test_home_page","",""
"","17","Удаление корзины","tests.api","Fri Feb 20 04:25:29 UTC 2026","passed","Fri Feb 20 04:25:29 UTC 2026","TestCartPositive","test_cart","",""
"","3889","Полная очистка корзины","tests.ui","Fri Feb 20 04:28:01 UTC 2026","passed","Fri Feb 20 04:28:05 UTC 2026","TestCartPage","test_cart_page","",""
"","23","Логин пользователя с невалидным форматом email и валидным паролем","tests.api","Fri Feb 20 04:25:19 UTC 2026","passed","Fri Feb 20 04:25:19 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","15","Создание заказа с удаленной корзиной","tests.api","Fri Feb 20 04:25:34 UTC 2026","passed","Fri Feb 20 04:25:34 UTC 2026","TestOrderNegative","test_order","",""
"","17","Обновление количества единицы продукта в корзине","tests.api","Fri Feb 20 04:25:44 UTC 2026","passed","Fri Feb 20 04:25:44 UTC 2026","TestCartPositive","test_cart","",""
"","253","Создание пользователя с невалидным телефоном","tests.api","Fri Feb 20 04:25:57 UTC 2026","passed","Fri Feb 20 04:25:57 UTC 2026","TestUserNegative","test_user","",""
"","24","Частичное обновление существующего продукта","tests.api","Fri Feb 20 04:25:40 UTC 2026","passed","Fri Feb 20 04:25:40 UTC 2026","TestProductPositive","test_product","",""
"","502","Отображение пустой корзины","tests.ui","Fri Feb 20 04:27:55 UTC 2026","passed","Fri Feb 20 04:27:55 UTC 2026","TestCartPage","test_cart_page","",""
"","240","Удаление существующего пользователя","tests.api","Fri Feb 20 04:25:54 UTC 2026","passed","Fri Feb 20 04:25:54 UTC 2026","TestUserPositive","test_user","",""
"","107","Отображение страницы детального заказа","tests.ui.test_orders","Fri Feb 20 04:28:32 UTC 2026","passed","Fri Feb 20 04:28:33 UTC 2026","TestDetailOrderPage","test_detail_order_page","",""
"","17","Создание продукта без заполнения обязательного поля","tests.api","Fri Feb 20 04:25:48 UTC 2026","passed","Fri Feb 20 04:25:48 UTC 2026","TestProductNegative","test_product","",""
"","415","Выход из аккаунта","tests.ui","Fri Feb 20 04:28:10 UTC 2026","passed","Fri Feb 20 04:28:11 UTC 2026","TestHeader","test_header","",""
"","800","Открытие карточки товара","tests.ui","Fri Feb 20 04:28:13 UTC 2026","passed","Fri Feb 20 04:28:14 UTC 2026","TestHomePage","test_home_page","",""
"","444","Добавление товара в корзину без авторизации","tests.ui","Fri Feb 20 04:28:15 UTC 2026","passed","Fri Feb 20 04:28:16 UTC 2026","TestHomePage","test_home_page","",""
"","282","Отображение корзины с товаром","tests.ui","Fri Feb 20 04:27:59 UTC 2026","passed","Fri Feb 20 04:28:00 UTC 2026","TestCartPage","test_cart_page","",""
"","270","Создание пользователя с невалидным email","tests.api","Fri Feb 20 04:25:55 UTC 2026","passed","Fri Feb 20 04:25:55 UTC 2026","TestUserNegative","test_user","",""
"","21","Логин пользователя с невалидным форматом email и валидным паролем","tests.api","Fri Feb 20 04:25:24 UTC 2026","passed","Fri Feb 20 04:25:24 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","733","Логин существующего пользователя","tests.ui.test_authentication","Fri Feb 20 04:27:56 UTC 2026","passed","Fri Feb 20 04:27:56 UTC 2026","TestLogin","test_login_page","",""
"","276","Логин пользователя с валидными данными","tests.api","Fri Feb 20 04:25:19 UTC 2026","passed","Fri Feb 20 04:25:19 UTC 2026","TestAuthenticationPositive","test_authentication","",""
"","507","Создание продукта с некорректным URL изображения","tests.api","Fri Feb 20 04:25:52 UTC 2026","passed","Fri Feb 20 04:25:52 UTC 2026","TestProductNegative","test_product","",""
"","257","Создание пользователя с невалидным паролем","tests.api","Fri Feb 20 04:25:56 UTC 2026","passed","Fri Feb 20 04:25:56 UTC 2026","TestUserNegative","test_user","",""
"","755","Получение заказа по id","tests.api","Fri Feb 20 04:25:33 UTC 2026","passed","Fri Feb 20 04:25:34 UTC 2026","TestOrderPositive","test_order","",""
"","18","Получение существующего пользователя","tests.api","Fri Feb 20 04:25:54 UTC 2026","passed","Fri Feb 20 04:25:54 UTC 2026","TestUserPositive","test_user","",""
"","401","Удаление товара из корзины","tests.ui","Fri Feb 20 04:28:08 UTC 2026","passed","Fri Feb 20 04:28:08 UTC 2026","TestCartPage","test_cart_page","",""
"","213","Создание продукта с валидными данными","tests.api","Fri Feb 20 04:25:37 UTC 2026","passed","Fri Feb 20 04:25:37 UTC 2026","TestProductPositive","test_product","",""
"","256","Добавление товара в корзину без авторизации","tests.ui","Fri Feb 20 04:28:22 UTC 2026","passed","Fri Feb 20 04:28:22 UTC 2026","TestProductDetailPage","test_product_detail_page","",""
"","658","Создание продукта без заполнения обязательного поля","tests.api","Fri Feb 20 04:25:45 UTC 2026","passed","Fri Feb 20 04:25:46 UTC 2026","TestProductNegative","test_product","",""
"","487","Логин пользователя с невалидным форматом email и валидным паролем","tests.api","Fri Feb 20 04:25:21 UTC 2026","passed","Fri Feb 20 04:25:21 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","155","Логин пользователя с отсутствующим паролем","tests.api","Fri Feb 20 04:25:24 UTC 2026","passed","Fri Feb 20 04:25:24 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","471","Создание продукта с данными в невалидном формате","tests.api","Fri Feb 20 04:25:46 UTC 2026","passed","Fri Feb 20 04:25:47 UTC 2026","TestProductNegative","test_product","",""
"","257","Создание пользователя с невалидным email","tests.api","Fri Feb 20 04:25:55 UTC 2026","passed","Fri Feb 20 04:25:55 UTC 2026","TestUserNegative","test_user","",""
"","643","Добавление несуществующего товара в корзину","tests.api","Fri Feb 20 04:25:36 UTC 2026","passed","Fri Feb 20 04:25:36 UTC 2026","TestCartNegative","test_cart","",""
"","16","Получение текущего пользователя","tests.api","Fri Feb 20 04:25:54 UTC 2026","passed","Fri Feb 20 04:25:54 UTC 2026","TestUserPositive","test_user","",""
"","145","Отображение пустого списка заказов","tests.ui.test_orders","Fri Feb 20 04:28:21 UTC 2026","passed","Fri Feb 20 04:28:21 UTC 2026","TestOrdersList","test_orders_list_page","",""
