"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","400","Отображение страницы товара с авторизацией","tests.ui","Fri Feb 20 04:51:35 UTC 2026","passed","Fri Feb 20 04:51:35 UTC 2026","TestProductDetailPage","test_product_detail_page","",""
"","23","Добавление количества одного товара в корзину больше чем доступно","tests.api","Fri Feb 20 04:48:41 UTC 2026","passed","Fri Feb 20 04:48:41 UTC 2026","TestCartNegative","test_cart","",""
"","752","Обновление данных существующего пользователя","tests.api","Fri Feb 20 04:48:56 UTC 2026","passed","Fri Feb 20 04:48:57 UTC 2026","TestUserPositive","test_user","",""
"","1108","Регистрация нового пользователя","tests.ui.test_authentication","Fri Feb 20 04:51:01 UTC 2026","passed","Fri Feb 20 04:51:02 UTC 2026","TestRegistration","test_registration_page","",""
"","165","Отображение списка заказов с заказом","tests.ui.test_orders","Fri Feb 20 04:51:32 UTC 2026","passed","Fri Feb 20 04:51:32 UTC 2026","TestOrdersList","test_orders_list_page","",""
"","715","Создание продукта без заполнения обязательного поля","tests.api","Fri Feb 20 04:48:48 UTC 2026","passed","Fri Feb 20 04:48:49 UTC 2026","TestProductNegative","test_product","",""
"","274","Отображение корзины с товаром","tests.ui","Fri Feb 20 04:51:13 UTC 2026","passed","Fri Feb 20 04:51:14 UTC 2026","TestCartPage","test_cart_page","",""
"","167","Отображение хедера в неавторизованном состоянии","tests.ui","Fri Feb 20 04:51:09 UTC 2026","passed","Fri Feb 20 04:51:10 UTC 2026","TestHeader","test_header","",""
"","11","Получение списка заказов","tests.api","Fri Feb 20 04:48:41 UTC 2026","passed","Fri Feb 20 04:48:41 UTC 2026","TestOrderPositive","test_order","",""
"","0","E2E путь пользователя","tests.ui","Fri Feb 20 04:51:20 UTC 2026","skipped","Fri Feb 20 04:51:20 UTC 2026","TestE2E","test_e2e","",""
"","455","Создание продукта с некорректным URL изображения","tests.api","Fri Feb 20 04:48:54 UTC 2026","passed","Fri Feb 20 04:48:55 UTC 2026","TestProductNegative","test_product","",""
"","504","Создание продукта с некорректным URL изображения","tests.api","Fri Feb 20 04:48:52 UTC 2026","passed","Fri Feb 20 04:48:52 UTC 2026","TestProductNegative","test_product","",""
"","21","Частичное обновление существующего продукта","tests.api","Fri Feb 20 04:48:44 UTC 2026","passed","Fri Feb 20 04:48:44 UTC 2026","TestProductPositive","test_product","",""
"","747","Логин пользователя с зарегистрированным email и неподходящим паролем","tests.api","Fri Feb 20 04:48:22 UTC 2026","passed","Fri Feb 20 04:48:23 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","713","Добавление единицы продукта в корзину","tests.api","Fri Feb 20 04:48:28 UTC 2026","passed","Fri Feb 20 04:48:29 UTC 2026","TestCartPositive","test_cart","",""
"","22","Создание пользователя с невалидным телефоном","tests.api","Fri Feb 20 04:48:58 UTC 2026","passed","Fri Feb 20 04:48:58 UTC 2026","TestUserNegative","test_user","",""
"","792","Отображение пустой корзины","tests.ui","Fri Feb 20 04:51:02 UTC 2026","passed","Fri Feb 20 04:51:02 UTC 2026","TestCartPage","test_cart_page","",""
"","239","Логин пользователя с невалидным форматом email и валидным паролем","tests.api","Fri Feb 20 04:48:20 UTC 2026","passed","Fri Feb 20 04:48:20 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","21","Создание пользователя с невалидным email","tests.api","Fri Feb 20 04:48:56 UTC 2026","passed","Fri Feb 20 04:48:56 UTC 2026","TestUserNegative","test_user","",""
"","19","Создание пользователя с невалидным паролем","tests.api","Fri Feb 20 04:48:57 UTC 2026","passed","Fri Feb 20 04:48:57 UTC 2026","TestUserNegative","test_user","",""
"","726","Создание продукта с данными в невалидном формате","tests.api","Fri Feb 20 04:48:45 UTC 2026","passed","Fri Feb 20 04:48:46 UTC 2026","TestProductNegative","test_product","",""
"","16","Обновление количества единицы продукта в корзине","tests.api","Fri Feb 20 04:48:41 UTC 2026","passed","Fri Feb 20 04:48:42 UTC 2026","TestCartPositive","test_cart","",""
"","13","Удаление единицы продукта из корзины","tests.api","Fri Feb 20 04:48:37 UTC 2026","passed","Fri Feb 20 04:48:37 UTC 2026","TestCartPositive","test_cart","",""
"","3509","Оформление заказа","tests.ui","Fri Feb 20 04:51:17 UTC 2026","passed","Fri Feb 20 04:51:20 UTC 2026","TestCheckoutPage","test_checkout_page","",""
"","25","Создание заказа","tests.api","Fri Feb 20 04:48:30 UTC 2026","passed","Fri Feb 20 04:48:30 UTC 2026","TestOrderPositive","test_order","",""
"","23","Создание пользователя с невалидным email","tests.api","Fri Feb 20 04:48:56 UTC 2026","passed","Fri Feb 20 04:48:56 UTC 2026","TestUserNegative","test_user","",""
"","641","Отображение хедера в авторизованном состоянии","tests.ui","Fri Feb 20 04:51:11 UTC 2026","passed","Fri Feb 20 04:51:12 UTC 2026","TestHeader","test_header","",""
"","14","Регистрация пользователя с зарегистрированным email","tests.api","Fri Feb 20 04:48:20 UTC 2026","passed","Fri Feb 20 04:48:20 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","23","Получение данных корзины","tests.api","Fri Feb 20 04:48:33 UTC 2026","passed","Fri Feb 20 04:48:33 UTC 2026","TestCartPositive","test_cart","",""
"","284","Отображение пустого списка заказов","tests.ui.test_orders","Fri Feb 20 04:51:25 UTC 2026","passed","Fri Feb 20 04:51:25 UTC 2026","TestOrdersList","test_orders_list_page","",""
"","38","Получение списка продуктов","tests.api","Fri Feb 20 04:48:49 UTC 2026","passed","Fri Feb 20 04:48:49 UTC 2026","TestProductPositive","test_product","",""
"","988","Создание продукта с валидными данными","tests.api","Fri Feb 20 04:48:42 UTC 2026","passed","Fri Feb 20 04:48:43 UTC 2026","TestProductPositive","test_product","",""
"","228","Добавление товара без наличия в корзину","tests.api","Fri Feb 20 04:48:33 UTC 2026","passed","Fri Feb 20 04:48:33 UTC 2026","TestCartNegative","test_cart","",""
"","24","Создание пользователя с невалидным email","tests.api","Fri Feb 20 04:48:57 UTC 2026","passed","Fri Feb 20 04:48:57 UTC 2026","TestUserNegative","test_user","",""
"","265","Логин пользователя с невалидным форматом email и валидным паролем","tests.api","Fri Feb 20 04:48:25 UTC 2026","passed","Fri Feb 20 04:48:25 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","495","Выход из аккаунта","tests.ui","Fri Feb 20 04:51:15 UTC 2026","passed","Fri Feb 20 04:51:15 UTC 2026","TestHeader","test_header","",""
