"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22","Логин пользователя с невалидным форматом email и валидным паролем","tests.api","Fri Feb 20 03:51:53 UTC 2026","passed","Fri Feb 20 03:51:53 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","243","Добавление единицы продукта в корзину","tests.api","Fri Feb 20 03:52:01 UTC 2026","passed","Fri Feb 20 03:52:02 UTC 2026","TestCartPositive","test_cart","",""
"","22","Создание пользователя с невалидным телефоном","tests.api","Fri Feb 20 03:52:31 UTC 2026","passed","Fri Feb 20 03:52:31 UTC 2026","TestUserNegative","test_user","",""
"","228","Создание пользователя с невалидным телефоном","tests.api","Fri Feb 20 03:52:32 UTC 2026","passed","Fri Feb 20 03:52:32 UTC 2026","TestUserNegative","test_user","",""
"","2152","Навигация по ссылкам в хедере при авторизованном состоянии","tests.ui","Fri Feb 20 03:54:35 UTC 2026","passed","Fri Feb 20 03:54:37 UTC 2026","TestHeader","test_header","",""
"","500","Удаление существующего пользователя","tests.api","Fri Feb 20 03:52:28 UTC 2026","passed","Fri Feb 20 03:52:29 UTC 2026","TestUserPositive","test_user","",""
"","677","Получение существующего продукта","tests.api","Fri Feb 20 03:52:19 UTC 2026","passed","Fri Feb 20 03:52:20 UTC 2026","TestProductPositive","test_product","",""
"","240","Обновление данных существующего пользователя","tests.api","Fri Feb 20 03:52:28 UTC 2026","passed","Fri Feb 20 03:52:28 UTC 2026","TestUserPositive","test_user","",""
"","321","Открытие карточки товара","tests.ui","Fri Feb 20 03:54:36 UTC 2026","passed","Fri Feb 20 03:54:36 UTC 2026","TestHomePage","test_home_page","",""
"","514","Добавление количества одного товара в корзину больше чем доступно","tests.api","Fri Feb 20 03:52:15 UTC 2026","passed","Fri Feb 20 03:52:15 UTC 2026","TestCartNegative","test_cart","",""
"","705","Создание заказа с удаленной корзиной","tests.api","Fri Feb 20 03:52:08 UTC 2026","passed","Fri Feb 20 03:52:09 UTC 2026","TestOrderNegative","test_order","",""
"","694","Логин пользователя с валидным, но не зарегистрированным email и валидным паролем","tests.api","Fri Feb 20 03:51:55 UTC 2026","passed","Fri Feb 20 03:51:56 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","10","Удаление единицы продукта из корзины","tests.api","Fri Feb 20 03:52:12 UTC 2026","passed","Fri Feb 20 03:52:12 UTC 2026","TestCartPositive","test_cart","",""
"","22","Создание продукта с данными в невалидном формате","tests.api","Fri Feb 20 03:52:18 UTC 2026","passed","Fri Feb 20 03:52:18 UTC 2026","TestProductNegative","test_product","",""
"","257","Отображение страницы товара с авторизацией","tests.ui","Fri Feb 20 03:54:52 UTC 2026","passed","Fri Feb 20 03:54:52 UTC 2026","TestProductDetailPage","test_product_detail_page","",""
"","287","Логин пользователя с валидными данными","tests.api","Fri Feb 20 03:51:53 UTC 2026","passed","Fri Feb 20 03:51:53 UTC 2026","TestAuthenticationPositive","test_authentication","",""
"","252","Отображение пустого списка заказов","tests.ui.test_orders","Fri Feb 20 03:54:41 UTC 2026","passed","Fri Feb 20 03:54:41 UTC 2026","TestOrdersList","test_orders_list_page","",""
"","243","Создание заказа если один из продуктов недоступен","tests.api","Fri Feb 20 03:52:03 UTC 2026","passed","Fri Feb 20 03:52:04 UTC 2026","TestOrderNegative","test_order","",""
"","894","Логин пользователя с отсутствующим паролем","tests.api","Fri Feb 20 03:51:58 UTC 2026","passed","Fri Feb 20 03:51:58 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","11","Удаление корзины","tests.api","Fri Feb 20 03:52:02 UTC 2026","passed","Fri Feb 20 03:52:02 UTC 2026","TestCartPositive","test_cart","",""
"","25","Создание пользователя с невалидным паролем","tests.api","Fri Feb 20 03:52:31 UTC 2026","passed","Fri Feb 20 03:52:31 UTC 2026","TestUserNegative","test_user","",""
"","681","Создание продукта с валидными данными","tests.api","Fri Feb 20 03:52:11 UTC 2026","passed","Fri Feb 20 03:52:12 UTC 2026","TestProductPositive","test_product","",""
"","718","Создание продукта с данными в невалидном формате","tests.api","Fri Feb 20 03:52:18 UTC 2026","passed","Fri Feb 20 03:52:19 UTC 2026","TestProductNegative","test_product","",""
